source,brand,model,year,price,city,mileage_km,mileage_missing,body_type,engine_volume_l,fuel_type,transmission,drive_type,steering_wheel,color,condition,car_age,is_new
kolesa_parsed,ГАЗ,ГАЗель,2013,4500000,unknown,150000,0,van,2.9,petrol,manual,unknown,unknown,белый,used,13,0
kolesa_parsed,Toyota,Land Cruiser Prado,1998,7790000,unknown,217867,0,suv,-1,diesel,automatic,unknown,unknown,unknown,used,28,0
kolesa_parsed,Toyota,Camry,2018,12250000,unknown,170000,0,sedan,2.5,petrol,automatic,unknown,unknown,черный,used,8,0
kolesa_parsed,Kia,Rio,2014,5000000,unknown,-1,1,sedan,1.4,petrol,manual,unknown,unknown,unknown,used,12,0
kolesa_parsed,Hyundai,Tucson,2024,14200000,unknown,35000,0,crossover,1.6,petrol,robot,unknown,unknown,unknown,used,2,0
kolesa_parsed,Opel,Omega,1995,1300000,unknown,469355,0,sedan,-1,petrol,manual,unknown,unknown,черный,used,31,0
kolesa_parsed,Toyota,Highlander,2020,21000000,unknown,123000,0,crossover,3.5,petrol,automatic,unknown,unknown,серый,used,6,0
kolesa_parsed,BMW,X1,2018,13000000,unknown,41000,0,crossover,-1,petrol,automatic,unknown,unknown,синий,used,8,0
kolesa_parsed,Deepal,S09,2025,25900000,unknown,-1,1,crossover,1.5,hybrid,automatic,unknown,unknown,unknown,new,1,1
kolesa_parsed,Hyundai,Accent,2014,5400000,unknown,152000,0,sedan,1.6,petrol,automatic,unknown,unknown,серый,used,12,0
kolesa_parsed,Toyota,Land Cruiser Prado,1998,5500000,unknown,177865,0,suv,2.7,petrol,automatic,unknown,unknown,белый,used,28,0
kolesa_parsed,Lexus,RX 300,2001,5200000,unknown,250000,0,crossover,-1,petrol,automatic,unknown,unknown,unknown,used,25,0
kolesa_parsed,Ravon,R4,2017,4300000,unknown,165620,0,sedan,1.5,petrol,automatic,unknown,unknown,черный,used,9,0
kolesa_parsed,Toyota,Camry,2015,11500000,unknown,205000,0,sedan,2.5,petrol,automatic,unknown,unknown,белый,used,11,0
kolesa_parsed,Toyota,Highlander,2012,9350000,unknown,251000,0,crossover,2.7,petrol,automatic,unknown,unknown,серебристый,used,14,0
kolesa_parsed,Mazda,CX-7,2011,5500000,unknown,150000,0,crossover,2.5,petrol,automatic,unknown,unknown,unknown,used,15,0
kolesa_parsed,Toyota,Tundra,2007,16500000,unknown,-1,1,pickup,5.7,petrol,automatic,unknown,unknown,unknown,used,19,0
kolesa_parsed,Lexus,IS 250,2014,12530000,unknown,154000,0,sedan,2.5,petrol,automatic,unknown,unknown,черный,used,12,0
kolesa_parsed,Toyota,Land Cruiser,2009,16000000,unknown,220000,0,suv,-1,petrol,automatic,unknown,unknown,белый,used,17,0
kolesa_parsed,BMW,428,2017,14800000,unknown,125000,0,liftback,-1,petrol,automatic,unknown,unknown,красный,used,9,0
kolesa_parsed,Haval,Dargo,2023,10500000,unknown,55000,0,crossover,-1,petrol,robot,unknown,unknown,белый,used,3,0
kolesa_parsed,Skoda,Superb,2014,7800000,unknown,-1,1,liftback,-1,petrol,robot,unknown,unknown,черный,used,12,0
kolesa_parsed,Chery,Tiggo 8 Pro Max,2022,8990000,unknown,107463,0,crossover,-1,petrol,automatic,unknown,unknown,фиолетовый,used,4,0
kolesa_parsed,Mitsubishi,Pajero,1995,3000000,unknown,197000,0,suv,-1,petrol,manual,unknown,unknown,серебристый,used,31,0
kolesa_parsed,BMW,X5,2015,10700000,unknown,162821,0,crossover,-1,petrol,automatic,unknown,unknown,unknown,used,11,0
kolesa_parsed,Land Rover,Defender,2023,42900000,unknown,50528,0,suv,-1,petrol,automatic,unknown,unknown,unknown,used,3,0
kolesa_parsed,Lexus,RX 300,2001,5500000,unknown,270000,0,crossover,-1,petrol,automatic,unknown,unknown,unknown,used,25,0
kolesa_parsed,Hyundai,Tucson,2023,15200000,unknown,37000,0,crossover,2.5,petrol,automatic,unknown,unknown,белый,used,3,0
kolesa_parsed,BAIC,BJ80,2023,17900000,unknown,2300,0,suv,-1,petrol,automatic,unknown,unknown,белый,used,3,0
kolesa_parsed,Mercedes-Benz,CL 550,2007,9500000,unknown,165000,0,coupe,5.5,petrol,automatic,unknown,unknown,белый,used,19,0
kolesa_parsed,Mitsubishi,Pajero,1993,4300000,unknown,-1,1,suv,2.8,diesel,automatic,unknown,unknown,unknown,used,33,0
kolesa_parsed,Chevrolet,Cobalt,2023,5400000,unknown,118000,0,sedan,1.5,petrol,automatic,unknown,unknown,серебристый,used,3,0
kolesa_parsed,Bentley,Continental Flying Spur,2007,15000000,unknown,800000,0,sedan,-1,petrol,automatic,unknown,unknown,серый,used,19,0
kolesa_parsed,Kia,K5,2015,8100000,unknown,-1,1,sedan,-1,gas,automatic,unknown,unknown,серебристый,used,11,0
kolesa_parsed,Toyota,Camry,2005,5400000,unknown,-1,1,sedan,2.4,petrol,automatic,unknown,unknown,серый,used,21,0
kolesa_parsed,Volkswagen,ID.6,2023,14500000,unknown,50000,0,crossover,-1,unknown,automatic,unknown,unknown,белый,used,3,0
kolesa_parsed,Hyundai,Elantra,2024,8600000,unknown,64000,0,sedan,1.5,petrol,variator,unknown,unknown,черный,used,2,0
kolesa_parsed,Subaru,XV,2013,7500000,unknown,85000,0,crossover,-1,petrol,variator,unknown,unknown,unknown,used,13,0
kolesa_parsed,Geely,Okavango,2024,12700000,unknown,7000,0,crossover,-1,petrol,automatic,unknown,unknown,черный,used,2,0
kolesa_parsed,Toyota,Camry,2011,8400000,unknown,205000,0,sedan,2.5,petrol,automatic,unknown,unknown,серый,used,15,0
kolesa_parsed,Kia,Rocsta,1997,1700000,unknown,-1,1,suv,-1,diesel,manual,unknown,unknown,зеленый,used,29,0
kolesa_parsed,Nissan,Patrol,2012,13800000,unknown,-1,1,suv,5.6,petrol,automatic,unknown,unknown,черный,used,14,0
kolesa_parsed,Denza,N8L,2025,30000000,unknown,-1,1,crossover,-1,petrol,automatic,unknown,unknown,unknown,new,1,1
kolesa_parsed,Geely,Galaxy Starship 7,2025,12780000,unknown,-1,1,crossover,1.5,hybrid,automatic,unknown,unknown,серый,new,1,1
kolesa_parsed,Tank,300,2023,15500000,unknown,95000,0,suv,-1,petrol,automatic,unknown,unknown,белый,used,3,0
kolesa_parsed,ГАЗ,ГАЗель NEXT,2018,10000000,unknown,160000,0,van,2.8,diesel,manual,unknown,unknown,unknown,used,8,0
kolesa_parsed,Mercedes-Benz,E 240,2002,6500000,unknown,251000,0,sedan,2.6,petrol,automatic,unknown,unknown,серебристый,used,24,0
kolesa_parsed,Toyota,Camry,2005,5700000,unknown,320000,0,sedan,2.4,petrol,automatic,unknown,unknown,серый,used,21,0
kolesa_parsed,Volkswagen,Taos,2021,12000000,unknown,21000,0,crossover,1.4,petrol,robot,unknown,unknown,белый,used,5,0
kolesa_parsed,Toyota,Camry,2015,11000000,unknown,222222,0,sedan,3.5,petrol,automatic,unknown,unknown,черный,used,11,0
kolesa_parsed,Hyundai,Tucson,2023,13400000,unknown,47000,0,crossover,-1,petrol,automatic,unknown,unknown,зеленый,used,3,0
kolesa_parsed,ВАЗ,(Lada) Granta 2191,2017,3500000,unknown,165000,0,liftback,1.6,petrol,manual,unknown,unknown,unknown,used,9,0
kolesa_parsed,Toyota,Camry,2022,12500000,unknown,73000,0,sedan,2.5,petrol,automatic,unknown,unknown,черный,used,4,0
kolesa_parsed,Toyota,Vellfire,2008,6400000,unknown,76000,0,minivan,3.5,petrol,automatic,unknown,unknown,unknown,used,18,0
kolesa_parsed,Lexus,LS 460,2006,6600000,unknown,101000,0,sedan,4.6,petrol,automatic,unknown,unknown,белый,used,20,0
kolesa_parsed,Kia,K5,2012,7800000,unknown,124000,0,sedan,-1,petrol,automatic,unknown,unknown,серебристый,used,14,0
kolesa_parsed,Lexus,LX 570,2011,19000000,unknown,366000,0,suv,5.7,petrol,automatic,unknown,unknown,белый,used,15,0
kolesa_parsed,Toyota,Camry,2024,22000000,unknown,20000,0,sedan,2.5,petrol,automatic,unknown,unknown,черный,used,2,0
kolesa_parsed,Lexus,ES 350,2018,20500000,unknown,141000,0,sedan,3.5,petrol,automatic,unknown,unknown,белый,used,8,0
kolesa_parsed,Hyundai,Elantra,2023,9800000,unknown,50000,0,sedan,1.5,petrol,variator,unknown,unknown,белый,used,3,0
kolesa_parsed,Volkswagen,Vento,1994,1000000,unknown,300000,0,sedan,1.8,petrol,manual,unknown,unknown,unknown,used,32,0
kolesa_parsed,Toyota,Corolla,2024,10500000,unknown,35000,0,sedan,1.8,hybrid,variator,unknown,unknown,белый,used,2,0
kolesa_parsed,Lexus,RX 300,1998,5000000,unknown,200000,0,crossover,-1,petrol,automatic,unknown,unknown,коричневый,used,28,0
kolesa_parsed,Toyota,Camry,2019,12600000,unknown,190000,0,sedan,2.5,petrol,automatic,unknown,unknown,черный,used,7,0
kolesa_parsed,Toyota,Sienna,2016,8600000,unknown,338000,0,minivan,3.5,petrol,automatic,unknown,unknown,unknown,used,10,0
kolesa_parsed,ВАЗ,(Lada) Granta 2190,2012,1800000,unknown,176774,0,sedan,1.6,petrol,manual,unknown,unknown,unknown,used,14,0
kolesa_parsed,Kia,Rio,2021,8000000,unknown,70000,0,sedan,1.6,petrol,automatic,unknown,unknown,unknown,used,5,0
kolesa_parsed,Volkswagen,Jetta,2013,5000000,unknown,196000,0,sedan,1.4,petrol,robot,unknown,unknown,белый,used,13,0
kolesa_parsed,Mazda,626,2001,1550000,unknown,200000,0,liftback,-1,petrol,manual,unknown,unknown,unknown,used,25,0
kolesa_parsed,Audi,100,1992,1750000,unknown,-1,1,sedan,2.3,petrol,manual,unknown,unknown,серый,used,34,0
kolesa_parsed,Hyundai,Sonata,2017,8000000,unknown,247000,0,sedan,-1,gas,automatic,unknown,unknown,белый,used,9,0
kolesa_parsed,Mitsubishi,Montero Sport,2025,22350000,unknown,50,0,suv,-1,petrol,automatic,unknown,unknown,unknown,used,1,0
kolesa_parsed,BMW,X5,2004,7000000,unknown,-1,1,crossover,4.4,petrol,automatic,unknown,unknown,unknown,used,22,0
kolesa_parsed,Toyota,Camry,2015,10500000,unknown,160000,0,sedan,2.5,petrol,automatic,unknown,unknown,серебристый,used,11,0
kolesa_parsed,Kia,K5,2022,14350000,unknown,56000,0,sedan,2.5,petrol,automatic,unknown,unknown,серебристый,used,4,0
kolesa_parsed,Hyundai,Bayon,2023,9000000,unknown,45000,0,crossover,1.4,petrol,automatic,unknown,unknown,белый,used,3,0
kolesa_parsed,BMW,X5,2016,16200000,unknown,-1,1,crossover,-1,petrol,automatic,unknown,unknown,unknown,used,10,0
kolesa_parsed,Infiniti,FX37,2013,12600000,unknown,214000,0,crossover,3.7,petrol,automatic,unknown,unknown,белый,used,13,0
kolesa_parsed,Mercedes-Benz,GL 500,2007,9000000,unknown,100000,0,suv,5.5,petrol,automatic,unknown,unknown,unknown,used,19,0
kolesa_parsed,Mercedes-Benz,E 200,2014,12500000,unknown,190000,0,sedan,-1,petrol,automatic,unknown,unknown,белый,used,12,0
kolesa_parsed,Mitsubishi,Galant,2008,3700000,unknown,-1,1,sedan,2.4,petrol,automatic,unknown,unknown,черный,used,18,0
kolesa_parsed,Toyota,Avensis,1998,2550000,unknown,300000,0,wagon,1.8,petrol,manual,unknown,unknown,unknown,used,28,0
kolesa_parsed,ВАЗ,(Lada) Priora 2172,2014,2700000,unknown,198969,0,hatchback,1.6,petrol,manual,unknown,unknown,черный,used,12,0
kolesa_parsed,Mercedes-Benz,E 350,2009,8000000,unknown,380000,0,sedan,3.5,petrol,automatic,unknown,unknown,коричневый,used,17,0
kolesa_parsed,Subaru,Outback,2000,4725000,unknown,55000,0,wagon,2.5,petrol,automatic,unknown,unknown,unknown,used,26,0
kolesa_parsed,Kia,Sorento,2024,19000000,unknown,16500,0,crossover,2.5,petrol,robot,unknown,unknown,серый,used,2,0
kolesa_parsed,Kia,Cee'd,2024,9750000,unknown,54000,0,wagon,1.6,petrol,automatic,unknown,unknown,черный,used,2,0
kolesa_parsed,ВАЗ,(Lada) Priora 2170,2013,1400000,unknown,500000,0,sedan,1.6,petrol,manual,unknown,unknown,серебристый,used,13,0
kolesa_parsed,Audi,A6,2022,48000000,unknown,19000,0,wagon,-1,petrol,robot,unknown,unknown,unknown,used,4,0
kolesa_parsed,BYD,Song Plus Champion,2024,12500000,unknown,5200,0,crossover,-1,unknown,automatic,unknown,unknown,белый,used,2,0
kolesa_parsed,Hyundai,Tucson,2018,9900000,unknown,94648,0,crossover,-1,petrol,automatic,unknown,unknown,unknown,used,8,0
kolesa_parsed,Toyota,Camry,2021,15500000,unknown,148000,0,sedan,2.5,petrol,automatic,unknown,unknown,черный,used,5,0
kolesa_parsed,Infiniti,M35,2007,4500000,unknown,250000,0,sedan,3.5,petrol,automatic,unknown,unknown,unknown,used,19,0
kolesa_parsed,Toyota,Alphard,2004,7450000,unknown,218134,0,minivan,-1,petrol,automatic,unknown,unknown,черный,used,22,0
kolesa_parsed,Mercedes-Benz,CLS 63 AMG,2016,35000000,unknown,82000,0,sedan,5.5,petrol,robot,unknown,unknown,белый,used,10,0
kolesa_parsed,Chery,Tiggo 2 Pro,2023,5290000,unknown,40500,0,crossover,1.5,petrol,robot,unknown,unknown,серебристый,used,3,0
kolesa_parsed,BMW,530,2002,2900000,unknown,235000,0,sedan,3.5,petrol,automatic,unknown,unknown,серебристый,used,24,0
kolesa_parsed,ВАЗ,(Lada) Priora 2172,2014,2900000,unknown,-1,1,hatchback,1.6,petrol,manual,unknown,unknown,черный,used,12,0
kolesa_parsed,Toyota,Hilux,2022,20000000,unknown,33000,0,pickup,2.4,diesel,manual,unknown,unknown,unknown,used,4,0
kolesa_parsed,Toyota,Camry,2018,10900000,unknown,-1,1,sedan,2.5,petrol,automatic,unknown,unknown,белый,used,8,0
kolesa_parsed,Toyota,Land Cruiser,2025,38700000,unknown,-1,1,suv,2.8,diesel,manual,unknown,unknown,unknown,new,1,1
kolesa_parsed,Subaru,Outback,2022,13500000,unknown,46000,0,wagon,2.5,petrol,variator,unknown,unknown,синий,used,4,0
kolesa_parsed,Hyundai,Palisade,2024,25500000,unknown,26000,0,crossover,3.5,petrol,automatic,unknown,unknown,белый,used,2,0
kolesa_parsed,Opel,Astra,2010,2700000,unknown,210000,0,wagon,1.4,petrol,manual,unknown,unknown,серый,used,16,0
kolesa_parsed,Kia,Sorento,2020,13000000,unknown,111000,0,crossover,2.2,diesel,automatic,unknown,unknown,серый,used,6,0
kolesa_parsed,ВАЗ,(Lada) Granta 2190,2014,2000000,unknown,-1,1,sedan,1.6,petrol,manual,unknown,unknown,белый,used,12,0
kolesa_parsed,ГАЗ,ГАЗель,2013,12999999,unknown,3500,0,van,4.3,petrol,automatic,unknown,unknown,белый,used,13,0
kolesa_parsed,Hyundai,Elantra Modern,2025,14190000,unknown,-1,1,sedan,1.6,petrol,automatic,unknown,unknown,белый,new,1,1
kolesa_parsed,Kia,K5,2022,11550000,unknown,80000,0,sedan,-1,petrol,automatic,unknown,unknown,белый,used,4,0
kolesa_parsed,Changan,CS75 Plus Comfort,2025,12890000,unknown,-1,1,crossover,1.5,petrol,automatic,unknown,unknown,unknown,new,1,1
kolesa_parsed,Toyota,Alphard,2007,7000099,unknown,-1,1,minivan,-1,petrol,automatic,unknown,unknown,белый,used,19,0
kolesa_parsed,Honda,CR-V,1997,4300000,unknown,-1,1,crossover,-1,petrol,automatic,unknown,unknown,серебристый,used,29,0
kolesa_parsed,Lexus,RX 400h,2008,7100000,unknown,-1,1,crossover,3.3,hybrid,variator,unknown,unknown,белый,used,18,0
kolesa_parsed,GAC,GS4 Max GB,2025,11990000,unknown,-1,1,crossover,1.5,petrol,robot,unknown,unknown,unknown,new,1,1
kolesa_parsed,Mitsubishi,Outlander,2007,4310000,unknown,386902,0,crossover,2.4,petrol,variator,unknown,unknown,серый,used,19,0
kolesa_parsed,Hyundai,Creta,2020,8950000,unknown,189427,0,crossover,-1,petrol,automatic,unknown,unknown,белый,used,6,0
kolesa_parsed,ВАЗ,(Lada) Vesta Comfort CVT,2024,7490000,unknown,-1,1,sedan,1.6,petrol,automatic,unknown,unknown,unknown,new,2,1
kolesa_parsed,Changan,X5 Plus,2024,8600000,unknown,-1,1,crossover,1.5,petrol,robot,unknown,unknown,unknown,used,2,0
kolesa_parsed,ВАЗ,(Lada) Granta 2190 Classic'24,2025,5890000,unknown,-1,1,sedan,1.6,petrol,manual,unknown,unknown,unknown,new,1,1
kolesa_parsed,ВАЗ,(Lada) Granta 2191 Classic'24,2025,6090000,unknown,-1,1,liftback,1.6,petrol,manual,unknown,unknown,unknown,new,1,1
kolesa_parsed,BMW,X2,2025,37058622,unknown,-1,1,crossover,-1,petrol,robot,unknown,unknown,серый,new,1,1
kolesa_parsed,BYD,Tang Top,2025,19100000,unknown,-1,1,crossover,1.5,hybrid,automatic,unknown,unknown,серый,new,1,1
kolesa_parsed,Kia,Rio X-Line,2020,6990000,unknown,93715,0,hatchback,1.6,petrol,automatic,unknown,unknown,серый,used,6,0
kolesa_parsed,Li,L9 Ultra,2025,34700000,unknown,-1,1,crossover,1.5,petrol,automatic,unknown,unknown,unknown,new,1,1
kolesa_parsed,Geely,Monjaro Flagship,2025,22000000,unknown,-1,1,crossover,-1,petrol,automatic,unknown,unknown,unknown,new,1,1
kolesa_parsed,Mercedes-Benz,E 230,1996,2200000,unknown,-1,1,sedan,2.3,petrol,automatic,unknown,unknown,unknown,used,30,0
kolesa_parsed,Chevrolet,Tahoe Premier,2025,56900000,unknown,-1,1,suv,5.3,petrol,automatic,unknown,unknown,черный,new,1,1
kolesa_parsed,Kia,Rio,2021,7760000,unknown,48310,0,sedan,1.6,petrol,automatic,unknown,unknown,серый,used,5,0
kolesa_parsed,Hyundai,Palisade Luxe,2021,20000000,unknown,106566,0,crossover,3.5,petrol,automatic,unknown,unknown,белый,used,5,0
kolesa_parsed,Honda,CR-V,2012,7900000,unknown,297162,0,crossover,2.4,petrol,automatic,unknown,unknown,коричневый,used,14,0
kolesa_parsed,Lexus,RX 350,2017,17300000,unknown,109000,0,crossover,3.5,petrol,automatic,unknown,unknown,белый,used,9,0
kolesa_parsed,Toyota,Carina E,1993,2150000,unknown,483966,0,sedan,1.6,petrol,manual,unknown,unknown,unknown,used,33,0
kolesa_parsed,Infiniti,FX35,2004,6200000,unknown,175850,0,crossover,3.5,petrol,automatic,unknown,unknown,черный,used,22,0
kolesa_parsed,Subaru,Forester,2015,8500000,unknown,176000,0,crossover,-1,petrol,variator,unknown,unknown,серебристый,used,11,0
kolesa_parsed,Lexus,GS 350,2013,13500000,unknown,170000,0,sedan,3.5,petrol,automatic,unknown,unknown,unknown,used,13,0
kolesa_parsed,Hyundai,Tucson,2025,18000000,unknown,-1,1,crossover,-1,petrol,automatic,unknown,unknown,unknown,new,1,1
kolesa_parsed,ВАЗ,(Lada) Largus,2015,4000000,unknown,150000,0,wagon,1.6,petrol,manual,unknown,unknown,unknown,used,11,0
kolesa_parsed,Hyundai,Palisade,2023,25000000,unknown,53000,0,crossover,3.5,petrol,automatic,unknown,unknown,unknown,used,3,0
kolesa_parsed,Toyota,Highlander,2021,18000000,unknown,125000,0,crossover,3.5,petrol,automatic,unknown,unknown,unknown,used,5,0
kolesa_parsed,Hyundai,Accent,2019,5400000,unknown,-1,1,sedan,1.6,petrol,automatic,unknown,unknown,белый,used,7,0
kolesa_parsed,Hyundai,Accent,2013,5390000,unknown,176062,0,sedan,1.6,petrol,automatic,unknown,unknown,серый,used,13,0
kolesa_parsed,Volkswagen,Caravelle,1996,4200000,unknown,660000,0,minivan,2.4,diesel,manual,unknown,unknown,зеленый,used,30,0
kolesa_parsed,Hyundai,Sonata,2021,10490000,unknown,222221,0,sedan,2.5,petrol,automatic,unknown,unknown,серый,used,5,0
kolesa_parsed,Daewoo,Gentra,2014,3950000,unknown,201358,0,sedan,1.5,petrol,automatic,unknown,unknown,серебристый,used,12,0
kolesa_parsed,Toyota,Camry,2012,5700000,unknown,17688,0,sedan,2.5,petrol,automatic,unknown,unknown,черный,used,14,0
kolesa_parsed,Opel,Astra,2012,3600000,unknown,154000,0,sedan,1.8,petrol,automatic,unknown,unknown,белый,used,14,0
kolesa_parsed,Toyota,Corolla Prestige,2023,11490000,unknown,16981,0,sedan,1.6,petrol,variator,unknown,unknown,черный,used,3,0
kolesa_parsed,Nissan,Tiida,2004,1900000,unknown,-1,1,hatchback,1.6,petrol,automatic,unknown,unknown,unknown,used,22,0
kolesa_parsed,Nissan,Qashqai,2020,10600000,unknown,98000,0,crossover,-1,petrol,variator,unknown,unknown,unknown,used,6,0
kolesa_parsed,Toyota,Land Cruiser,1998,3200000,unknown,-1,1,suv,4.5,petrol,manual,unknown,unknown,unknown,used,28,0
kolesa_parsed,Mercedes-Benz,E 250,2015,14000000,unknown,-1,1,coupe,-1,petrol,automatic,unknown,unknown,unknown,used,11,0
kolesa_parsed,Mazda,626,1999,2300000,unknown,-1,1,sedan,-1,petrol,manual,unknown,unknown,серебристый,used,27,0
kolesa_parsed,Toyota,Camry,2014,9850000,unknown,195000,0,sedan,2.5,petrol,automatic,unknown,unknown,unknown,used,12,0
kolesa_parsed,Toyota,Camry,2019,11500000,unknown,-1,1,sedan,2.5,petrol,automatic,unknown,unknown,unknown,used,7,0
kolesa_parsed,BMW,X5,2021,45000000,unknown,58000,0,crossover,-1,petrol,automatic,unknown,unknown,unknown,used,5,0
kolesa_parsed,BMW,530,2018,18700000,unknown,170000,0,sedan,-1,petrol,automatic,unknown,unknown,серый,used,8,0
kolesa_parsed,BMW,X5,2003,7200000,unknown,267000,0,crossover,-1,petrol,automatic,unknown,unknown,серебристый,used,23,0
kolesa_parsed,Mercedes-Benz,E 230,1996,3150000,unknown,-1,1,sedan,2.3,petrol,automatic,unknown,unknown,unknown,used,30,0
kolesa_parsed,Hyundai,Grandeur,2012,9000000,unknown,115000,0,sedan,-1,petrol,automatic,unknown,unknown,бежевый,used,14,0
kolesa_parsed,Hyundai,Grandeur,2020,15000000,unknown,13000,0,sedan,2.5,petrol,automatic,unknown,unknown,черный,used,6,0
kolesa_parsed,ГАЗ,ГАЗель,2000,3000000,unknown,-1,1,pickup,2.9,petrol,manual,unknown,unknown,unknown,used,26,0
kolesa_parsed,Toyota,Camry,2015,12800000,unknown,120000,0,sedan,2.5,petrol,automatic,unknown,unknown,серебристый,used,11,0
