iter	Passed	Remaining
4820	9744	10468
4821	9746	10465
4822	9748	10463
4823	9750	10461
4824	9752	10460
4825	9755	10458
4826	9757	10457
4827	9759	10455
4828	9762	10454
4829	9764	10452
4830	9766	10449
4831	9768	10447
4832	9770	10445
4833	9772	10444
4834	9775	10442
4835	9777	10440
4836	9779	10438
4837	9781	10436
4838	9783	10434
4839	9785	10432
4840	9787	10430
4841	9789	10428
4842	9791	10426
4843	9794	10425
4844	9796	10423
4845	9798	10421
4846	9800	10419
4847	9802	10417
4848	9804	10415
4849	9806	10413
4850	9809	10411
4851	9811	10410
4852	9813	10408
4853	9815	10405
4854	9818	10404
4855	9819	10402
4856	9822	10400
4857	9824	10398
4858	9826	10396
4859	9828	10394
4860	9830	10392
4861	9832	10390
4862	9833	10387
4863	9835	10385
4864	9837	10383
4865	9839	10381
4866	9841	10378
4867	9843	10377
4868	9845	10374
4869	9847	10372
4870	9849	10371
4871	9851	10368
4872	9852	10366
4873	9854	10363
4874	9855	10361
4875	9858	10359
4876	9860	10357
4877	9861	10354
4878	9863	10352
4879	9865	10350
4880	9867	10348
4881	9870	10347
4882	9872	10345
4883	9875	10344
4884	9877	10342
4885	9878	10339
4886	9880	10337
4887	9882	10335
4888	9884	10333
4889	9886	10330
4890	9887	10328
4891	9889	10326
4892	9891	10323
4893	9892	10320
4894	9893	10318
4895	9896	10317
4896	9898	10315
4897	9900	10312
4898	9903	10311
4899	9905	10309
4900	9907	10308
4901	9909	10305
4902	9911	10303
4903	9912	10300
4904	9915	10299
4905	9917	10297
4906	9919	10295
4907	9921	10293
4908	9923	10291
4909	9925	10289
4910	9927	10287
4911	9929	10284
4912	9931	10282
4913	9932	10280
4914	9934	10278
4915	9936	10276
4916	9938	10274
4917	9940	10272
4918	9942	10269
4919	9944	10267
4920	9945	10265
4921	9948	10263
4922	9950	10261
4923	9952	10259
4924	9953	10256
4925	9955	10254
4926	9958	10253
4927	9960	10251
4928	9961	10248
4929	9964	10246
4930	9965	10244
4931	9968	10243
4932	9970	10240
4933	9971	10238
4934	9973	10236
4935	9975	10234
4936	9977	10232
4937	9979	10229
4938	9980	10227
4939	9982	10224
4940	9984	10222
4941	9986	10221
4942	9989	10219
4943	9990	10217
4944	9992	10215
4945	9995	10213
4946	9997	10211
4947	9999	10209
4948	10001	10207
4949	10003	10205
4950	10005	10203
4951	10007	10201
4952	10009	10199
4953	10010	10196
4954	10013	10195
4955	10015	10192
4956	10016	10190
4957	10019	10188
4958	10021	10187
4959	10024	10185
4960	10025	10183
4961	10027	10181
4962	10029	10178
4963	10031	10177
4964	10034	10175
4965	10036	10174
4966	10038	10171
4967	10040	10169
4968	10042	10167
4969	10043	10165
4970	10045	10162
4971	10047	10160
4972	10049	10158
4973	10051	10156
4974	10053	10155
4975	10055	10152
4976	10057	10150
4977	10059	10148
4978	10060	10145
4979	10062	10143
4980	10064	10141
4981	10066	10139
4982	10068	10136
4983	10070	10134
4984	10073	10134
4985	10075	10132
4986	10078	10130
4987	10080	10128
4988	10081	10126
4989	10083	10123
4990	10085	10121
4991	10087	10119
4992	10088	10117
4993	10091	10115
4994	10092	10113
4995	10095	10111
4996	10097	10109
4997	10098	10106
4998	10101	10105
4999	10103	10103
5000	10105	10101
5001	10107	10099
5002	10108	10096
5003	10110	10094
5004	10112	10092
5005	10114	10090
5006	10116	10088
5007	10118	10085
5008	10120	10084
5009	10122	10081
5010	10123	10079
5011	10125	10077
5012	10127	10075
5013	10129	10073
5014	10131	10071
5015	10134	10069
5016	10136	10067
5017	10137	10064
5018	10139	10062
5019	10141	10060
5020	10142	10057
5021	10144	10055
5022	10146	10053
5023	10148	10051
5024	10150	10049
5025	10152	10047
5026	10154	10045
5027	10157	10044
5028	10159	10042
5029	10161	10039
5030	10163	10037
5031	10165	10035
5032	10167	10034
5033	10169	10031
5034	10171	10030
5035	10173	10028
5036	10175	10026
5037	10177	10023
5038	10178	10021
5039	10180	10019
5040	10182	10016
5041	10184	10014
5042	10186	10012
5043	10187	10010
5044	10189	10007
5045	10191	10005
5046	10193	10003
5047	10195	10001
5048	10196	9999
5049	10199	9997
5050	10200	9994
5051	10202	9992
5052	10204	9990
5053	10205	9987
5054	10207	9985
5055	10209	9983
5056	10211	9980
5057	10213	9979
5058	10215	9976
5059	10217	9975
5060	10219	9972
5061	10220	9970
5062	10223	9969
5063	10225	9967
5064	10227	9964
5065	10229	9963
5066	10231	9961
5067	10234	9959
5068	10236	9957
5069	10237	9955
5070	10239	9952
5071	10241	9950
5072	10242	9948
5073	10244	9946
5074	10246	9943
5075	10249	9942
5076	10250	9939
5077	10252	9937
5078	10255	9936
5079	10256	9933
5080	10258	9931
5081	10260	9928
5082	10262	9927
5083	10264	9925
5084	10266	9923
5085	10267	9920
5086	10269	9918
5087	10270	9915
5088	10272	9913
5089	10275	9911
5090	10277	9909
5091	10279	9907
5092	10281	9905
5093	10283	9904
5094	10286	9902
5095	10287	9900
5096	10289	9898
5097	10291	9895
5098	10293	9893
5099	10295	9891
5100	10296	9888
5101	10299	9887
5102	10301	9885
5103	10304	9884
5104	10306	9882
5105	10308	9880
5106	10309	9877
5107	10311	9875
5108	10314	9874
5109	10316	9872
5110	10318	9870
5111	10320	9868
5112	10322	9866
5113	10324	9864
5114	10326	9862
5115	10328	9859
5116	10330	9857
5117	10333	9856
5118	10334	9854
5119	10336	9852
5120	10339	9851
5121	10341	9848
5122	10343	9846
5123	10345	9844
5124	10347	9842
5125	10349	9840
5126	10351	9838
5127	10352	9835
5128	10354	9833
5129	10356	9831
5130	10358	9829
5131	10359	9826
5132	10361	9824
5133	10364	9823
5134	10366	9820
5135	10368	9819
5136	10370	9817
5137	10372	9815
5138	10374	9813
5139	10375	9810
5140	10377	9808
5141	10379	9806
5142	10381	9803
5143	10382	9801
5144	10384	9799
5145	10386	9797
5146	10388	9795
5147	10390	9793
5148	10392	9790
5149	10394	9788
5150	10396	9786
5151	10398	9784
5152	10400	9783
5153	10403	9781
5154	10404	9779
5155	10406	9777
5156	10408	9774
5157	10410	9772
5158	10412	9770
5159	10414	9768
5160	10416	9766
5161	10418	9764
5162	10419	9761
5163	10421	9759
5164	10423	9757
5165	10425	9755
5166	10427	9753
5167	10428	9750
5168	10431	9749
5169	10432	9746
5170	10434	9744
5171	10436	9742
5172	10438	9740
5173	10440	9738
5174	10442	9735
5175	10444	9734
5176	10447	9732
5177	10448	9730
5178	10450	9728
5179	10452	9725
5180	10454	9723
5181	10455	9721
5182	10457	9719
5183	10459	9716
5184	10461	9714
5185	10463	9712
5186	10465	9710
5187	10467	9708
5188	10468	9706
5189	10470	9704
5190	10472	9701
5191	10473	9699
5192	10475	9696
5193	10476	9694
5194	10478	9691
5195	10480	9689
5196	10482	9687
5197	10484	9685
5198	10486	9683
5199	10488	9681
5200	10490	9679
5201	10492	9677
5202	10493	9675
5203	10495	9672
5204	10497	9670
5205	10498	9667
5206	10500	9665
5207	10502	9663
5208	10504	9661
5209	10505	9658
5210	10507	9656
5211	10510	9655
5212	10512	9653
5213	10514	9651
5214	10516	9649
5215	10518	9647
5216	10520	9644
5217	10521	9642
5218	10524	9640
5219	10525	9638
5220	10527	9636
5221	10529	9633
5222	10530	9631
5223	10533	9629
5224	10534	9627
5225	10536	9625
5226	10538	9622
5227	10540	9621
5228	10542	9619
5229	10544	9616
5230	10546	9614
5231	10547	9612
5232	10550	9610
5233	10552	9608
5234	10554	9606
5235	10556	9604
5236	10558	9602
5237	10560	9600
5238	10562	9598
5239	10563	9596
5240	10566	9594
5241	10568	9592
5242	10570	9590
5243	10572	9588
5244	10574	9586
5245	10576	9584
5246	10577	9582
5247	10580	9580
5248	10583	9579
5249	10585	9577
5250	10587	9575
5251	10588	9572
5252	10590	9570
5253	10592	9567
5254	10594	9566
5255	10597	9564
5256	10599	9562
5257	10601	9560
5258	10603	9558
5259	10605	9556
5260	10606	9554
5261	10608	9552
5262	10610	9550
5263	10612	9548
5264	10614	9546
5265	10617	9544
5266	10618	9542
5267	10620	9540
5268	10622	9537
5269	10624	9536
5270	10626	9534
5271	10628	9531
5272	10630	9529
5273	10632	9527
5274	10634	9525
5275	10636	9523
5276	10638	9521
5277	10639	9519
5278	10641	9517
5279	10643	9514
5280	10646	9513
5281	10648	9511
5282	10651	9509
5283	10653	9508
5284	10655	9506
5285	10657	9504
5286	10658	9501
5287	10660	9499
5288	10662	9497
5289	10664	9494
5290	10665	9492
5291	10667	9490
5292	10668	9487
5293	10671	9485
5294	10672	9483
5295	10674	9481
5296	10676	9478
5297	10678	9476
5298	10679	9474
5299	10681	9472
5300	10682	9469
5301	10684	9467
5302	10686	9465
5303	10688	9463
5304	10690	9461
5305	10692	9459
5306	10694	9457
5307	10696	9454
5308	10698	9453
5309	10700	9450
5310	10702	9448
5311	10703	9446
5312	10705	9444
5313	10707	9442
5314	10711	9441
5315	10712	9439
5316	10714	9436
5317	10716	9434
5318	10718	9432
5319	10720	9430
5320	10721	9428
5321	10723	9426
5322	10725	9423
5323	10727	9421
5324	10729	9419
5325	10730	9417
5326	10733	9415
5327	10734	9413
5328	10736	9410
5329	10738	9408
5330	10740	9406
5331	10742	9404
5332	10744	9402
5333	10746	9400
5334	10747	9398
5335	10749	9396
5336	10753	9395
5337	10755	9393
5338	10757	9391
5339	10759	9389
5340	10761	9387
5341	10763	9385
5342	10765	9383
5343	10767	9381
5344	10768	9378
5345	10771	9376
5346	10773	9375
5347	10775	9373
5348	10777	9371
5349	10778	9368
5350	10780	9366
5351	10782	9364
5352	10784	9362
5353	10786	9359
5354	10787	9357
5355	10789	9355
5356	10791	9353
5357	10793	9351
5358	10795	9349
5359	10797	9346
5360	10799	9345
5361	10802	9343
5362	10803	9341
5363	10805	9339
5364	10807	9337
5365	10809	9335
5366	10811	9332
5367	10813	9330
5368	10815	9329
5369	10818	9327
5370	10820	9325
5371	10822	9323
5372	10825	9322
5373	10827	9320
5374	10829	9318
5375	10831	9316
5376	10832	9313
5377	10835	9311
5378	10837	9310
5379	10839	9307
5380	10840	9305
5381	10843	9303
5382	10844	9301
5383	10846	9299
5384	10848	9296
5385	10849	9294
5386	10852	9293
5387	10854	9290
5388	10856	9288
5389	10858	9287
5390	10860	9284
5391	10861	9282
5392	10863	9280
5393	10865	9277
5394	10866	9275
5395	10868	9273
5396	10870	9271
5397	10872	9269
5398	10875	9268
5399	10877	9266
5400	10879	9264
5401	10882	9262
5402	10883	9260
5403	10886	9258
5404	10887	9256
5405	10890	9254
5406	10892	9252
5407	10893	9250
5408	10895	9248
5409	10897	9246
5410	10899	9243
5411	10901	9241
5412	10903	9239
5413	10905	9238
5414	10907	9235
5415	10909	9233
5416	10911	9231
5417	10912	9229
5418	10914	9226
5419	10916	9224
5420	10918	9222
5421	10919	9220
5422	10921	9217
5423	10923	9215
5424	10925	9213
5425	10928	9212
5426	10930	9210
5427	10932	9208
5428	10934	9206
5429	10935	9203
5430	10936	9200
5431	10938	9198
5432	10940	9196
5433	10942	9194
5434	10944	9192
5435	10946	9190
5436	10948	9188
5437	10950	9186
5438	10952	9184
5439	10953	9181
5440	10956	9180
5441	10958	9178
5442	10960	9175
5443	10962	9174
5444	10964	9172
5445	10965	9169
5446	10967	9167
5447	10969	9165
5448	10971	9163
5449	10974	9162
5450	10976	9160
5451	10978	9157
5452	10979	9155
5453	10981	9153
5454	10982	9150
5455	10984	9148
5456	10987	9147
5457	10989	9145
5458	10992	9143
5459	10994	9141
5460	10996	9139
5461	10997	9137
5462	10999	9135
5463	11001	9133
5464	11003	9130
5465	11004	9128
5466	11007	9126
5467	11009	9124
5468	11010	9122
5469	11012	9119
5470	11013	9117
5471	11016	9115
5472	11017	9113
5473	11019	9110
5474	11021	9108
5475	11024	9107
5476	11026	9106
5477	11029	9104
5478	11030	9102
5479	11032	9100
5480	11036	9099
5481	11038	9097
5482	11039	9094
5483	11041	9092
5484	11044	9090
5485	11046	9089
5486	11047	9086
5487	11049	9084
5488	11051	9082
5489	11054	9080
5490	11056	9079
5491	11058	9077
5492	11060	9075
5493	11062	9073
5494	11064	9070
5495	11066	9069
5496	11068	9066
5497	11069	9064
5498	11072	9062
5499	11074	9061
5500	11076	9058
5501	11077	9056
5502	11080	9054
5503	11083	9053
5504	11084	9050
5505	11086	9048
5506	11088	9046
5507	11089	9044
5508	11091	9042
5509	11093	9039
5510	11095	9037
5511	11097	9035
5512	11099	9033
5513	11101	9031
5514	11103	9029
5515	11105	9027
5516	11107	9025
5517	11109	9023
5518	11111	9021
5519	11112	9018
5520	11114	9016
5521	11116	9014
5522	11118	9012
5523	11120	9010
5524	11123	9009
5525	11125	9007
5526	11128	9006
5527	11129	9003
5528	11131	9001
5529	11133	8999
5530	11134	8996
5531	11136	8994
5532	11138	8992
5533	11140	8990
5534	11143	8989
5535	11145	8987
5536	11147	8984
5537	11148	8982
5538	11151	8980
5539	11152	8978
5540	11155	8977
5541	11157	8975
5542	11159	8973
5543	11161	8971
5544	11163	8969
5545	11165	8966
5546	11167	8964
5547	11169	8963
5548	11171	8960
5549	11173	8958
5550	11175	8956
5551	11176	8954
5552	11178	8952
5553	11180	8949
5554	11181	8947
5555	11183	8945
5556	11185	8942
5557	11187	8940
5558	11188	8938
5559	11190	8936
5560	11192	8934
5561	11194	8932
5562	11196	8929
5563	11197	8927
5564	11199	8925
5565	11202	8923
5566	11203	8921
5567	11205	8919
5568	11208	8917
5569	11210	8915
5570	11212	8913
5571	11214	8912
5572	11216	8909
5573	11218	8908
5574	11221	8906
5575	11222	8904
5576	11224	8901
5577	11226	8899
5578	11228	8898
5579	11230	8895
5580	11232	8893
5581	11234	8891
5582	11236	8889
5583	11238	8887
5584	11240	8885
5585	11242	8883
5586	11243	8881
5587	11245	8878
5588	11247	8876
5589	11248	8874
5590	11251	8872
5591	11253	8870
5592	11254	8868
5593	11256	8866
5594	11258	8864
5595	11260	8861
5596	11262	8860
5597	11264	8857
5598	11266	8855
5599	11268	8853
5600	11270	8852
5601	11272	8850
5602	11274	8847
5603	11276	8846
5604	11278	8843
5605	11280	8841
5606	11282	8839
5607	11284	8837
5608	11286	8835
5609	11288	8833
5610	11289	8831
5611	11291	8828
5612	11293	8826
5613	11295	8824
5614	11298	8823
5615	11299	8820
5616	11301	8818
5617	11304	8817
5618	11306	8815
5619	11308	8813
5620	11310	8811
5621	11312	8809
5622	11314	8807
5623	11316	8805
5624	11318	8803
5625	11320	8801
5626	11322	8799
5627	11324	8797
5628	11327	8795
5629	11329	8793
5630	11331	8792
5631	11333	8790
5632	11336	8788
5633	11338	8786
5634	11340	8784
5635	11342	8782
5636	11344	8780
5637	11346	8778
5638	11348	8776
5639	11350	8774
5640	11352	8772
5641	11353	8770
5642	11355	8768
5643	11357	8765
5644	11359	8763
5645	11361	8761
5646	11363	8759
5647	11365	8757
5648	11366	8755
5649	11369	8753
5650	11371	8751
5651	11372	8748
5652	11374	8747
5653	11377	8745
5654	11379	8743
5655	11381	8741
5656	11382	8738
5657	11384	8736
5658	11387	8735
5659	11389	8733
5660	11391	8731
5661	11394	8729
5662	11396	8727
5663	11398	8725
5664	11400	8724
5665	11403	8722
5666	11405	8720
5667	11407	8718
5668	11409	8716
5669	11411	8714
5670	11413	8712
5671	11415	8710
5672	11417	8708
5673	11419	8706
5674	11421	8704
5675	11423	8702
5676	11426	8700
5677	11427	8698
5678	11429	8696
5679	11431	8694
5680	11433	8692
5681	11436	8690
5682	11438	8688
5683	11439	8686
5684	11441	8684
5685	11443	8682
5686	11445	8680
5687	11447	8677
5688	11449	8675
5689	11451	8674
5690	11454	8672
5691	11456	8670
5692	11457	8668
5693	11459	8666
5694	11461	8664
5695	11463	8662
5696	11465	8660
5697	11467	8658
5698	11469	8656
5699	11471	8653
5700	11473	8651
5701	11475	8649
5702	11477	8647
5703	11478	8645
5704	11480	8643
5705	11482	8640
5706	11484	8638
5707	11486	8636
5708	11488	8634
5709	11490	8632
5710	11492	8631
5711	11494	8628
5712	11496	8626
5713	11497	8624
5714	11499	8622
5715	11502	8620
5716	11504	8618
5717	11506	8616
5718	11507	8614
5719	11510	8612
5720	11512	8611
5721	11514	8608
5722	11516	8606
5723	11518	8604
5724	11520	8602
5725	11523	8601
5726	11525	8599
5727	11527	8597
5728	11529	8595
5729	11531	8593
5730	11533	8590
5731	11535	8589
5732	11537	8587
5733	11540	8585
5734	11542	8583
5735	11543	8581
5736	11545	8579
5737	11548	8577
5738	11550	8575
5739	11551	8573
5740	11553	8571
5741	11555	8568
5742	11556	8566
5743	11558	8564
5744	11560	8562
5745	11562	8560
5746	11565	8558
5747	11567	8556
5748	11568	8554
5749	11570	8552
5750	11572	8550
5751	11574	8548
5752	11576	8545
5753	11578	8543
5754	11580	8541
5755	11582	8539
5756	11583	8537
5757	11585	8535
5758	11587	8533
5759	11589	8531
5760	11591	8529
5761	11594	8527
5762	11595	8525
5763	11597	8523
5764	11600	8521
5765	11601	8519
5766	11604	8517
5767	11605	8515
5768	11607	8513
5769	11609	8510
5770	11611	8509
5771	11613	8507
5772	11615	8505
5773	11617	8502
5774	11619	8500
5775	11620	8498
5776	11623	8496
5777	11626	8495
5778	11627	8492
5779	11630	8491
5780	11633	8489
5781	11634	8487
5782	11637	8485
5783	11638	8483
5784	11641	8482
5785	11643	8479
5786	11645	8477
5787	11647	8475
5788	11648	8473
5789	11651	8471
5790	11653	8470
5791	11655	8468
5792	11657	8466
5793	11659	8463
5794	11661	8461
5795	11663	8459
5796	11666	8458
5797	11667	8456
5798	11670	8454
5799	11672	8452
5800	11674	8450
5801	11675	8447
5802	11677	8445
5803	11679	8443
5804	11681	8441
5805	11684	8440
5806	11686	8438
5807	11688	8436
5808	11690	8434
5809	11692	8432
5810	11694	8430
5811	11696	8427
5812	11698	8426
5813	11701	8424
5814	11702	8422
5815	11705	8420
5816	11707	8418
5817	11709	8416
5818	11711	8414
5819	11712	8412
5820	11715	8410
5821	11718	8409
5822	11720	8407
5823	11721	8404
5824	11724	8403
5825	11726	8401
5826	11728	8399
5827	11730	8397
5828	11731	8394
5829	11734	8392
5830	11735	8390
5831	11737	8388
5832	11739	8386
5833	11741	8384
5834	11743	8382
5835	11745	8380
5836	11747	8378
5837	11749	8376
5838	11751	8374
5839	11753	8372
5840	11756	8371
5841	11758	8369
5842	11761	8367
5843	11763	8365
5844	11765	8363
5845	11768	8362
5846	11770	8360
5847	11772	8358
5848	11774	8356
5849	11776	8354
5850	11778	8352
5851	11780	8350
5852	11783	8348
5853	11785	8346
5854	11788	8345
5855	11790	8343
5856	11791	8341
5857	11793	8338
5858	11795	8337
5859	11798	8335
5860	11800	8333
5861	11802	8331
5862	11803	8329
5863	11806	8327
5864	11808	8325
5865	11810	8323
5866	11811	8320
5867	11814	8319
5868	11816	8316
5869	11818	8314
5870	11819	8312
5871	11822	8310
5872	11823	8308
5873	11825	8306
5874	11827	8304
5875	11828	8301
5876	11831	8300
5877	11833	8298
5878	11835	8296
5879	11837	8294
5880	11840	8292
5881	11841	8290
5882	11843	8288
5883	11846	8286
5884	11848	8284
5885	11849	8282
5886	11851	8280
5887	11853	8278
5888	11855	8275
5889	11857	8273
5890	11859	8271
5891	11861	8269
5892	11862	8267
5893	11864	8265
5894	11866	8263
5895	11868	8261
5896	11870	8259
5897	11871	8256
5898	11873	8254
5899	11874	8251
5900	11876	8249
5901	11878	8248
5902	11881	8246
5903	11883	8244
5904	11885	8242
5905	11886	8239
5906	11889	8238
5907	11890	8235
5908	11892	8233
5909	11895	8232
5910	11897	8230
5911	11899	8228
5912	11902	8226
5913	11904	8224
5914	11906	8223
5915	11909	8221
5916	11911	8219
5917	11913	8217
5918	11915	8215
5919	11917	8213
5920	11919	8211
5921	11921	8209
5922	11923	8207
5923	11924	8204
5924	11926	8202
5925	11928	8200
5926	11930	8198
5927	11932	8196
5928	11934	8194
5929	11936	8192
5930	11938	8190
5931	11939	8187
5932	11942	8186
5933	11944	8184
5934	11946	8182
5935	11948	8180
5936	11950	8178
5937	11952	8176
5938	11954	8174
5939	11956	8172
5940	11958	8170
5941	11960	8167
5942	11962	8166
5943	11964	8164
5944	11965	8161
5945	11967	8159
5946	11970	8157
5947	11972	8155
5948	11973	8153
5949	11975	8151
5950	11978	8149
5951	11979	8147
5952	11981	8145
5953	11983	8143
5954	11985	8141
5955	11987	8139
5956	11989	8137
5957	11991	8135
5958	11992	8132
5959	11994	8130
5960	11996	8128
5961	11999	8126
5962	12000	8124
5963	12002	8122
5964	12004	8120
5965	12006	8118
5966	12009	8116
5967	12012	8115
5968	12014	8113
5969	12016	8111
5970	12018	8109
5971	12020	8107
5972	12022	8105
5973	12023	8103
5974	12025	8100
5975	12027	8098
5976	12030	8097
5977	12032	8095
5978	12035	8093
5979	12036	8091
5980	12039	8090
5981	12041	8088
5982	12044	8086
5983	12045	8084
5984	12047	8081
5985	12049	8079
5986	12051	8077
5987	12052	8075
5988	12054	8073
5989	12056	8071
5990	12058	8068
5991	12060	8066
5992	12061	8064
5993	12063	8062
5994	12066	8060
5995	12067	8058
5996	12070	8056
5997	12072	8054
5998	12074	8052
5999	12076	8050
6000	12078	8049
6001	12081	8047
6002	12083	8045
6003	12086	8044
6004	12088	8042
6005	12089	8039
6006	12091	8037
6007	12093	8035
6008	12094	8033
6009	12097	8031
6010	12100	8030
6011	12102	8027
6012	12103	8025
6013	12105	8023
6014	12107	8021
6015	12109	8019
6016	12111	8017
6017	12113	8015
6018	12115	8013
6019	12117	8011
6020	12119	8009
6021	12121	8006
6022	12123	8004
6023	12124	8002
6024	12128	8001
6025	12130	7999
6026	12132	7997
6027	12134	7995
6028	12136	7993
6029	12138	7991
6030	12140	7989
6031	12142	7987
6032	12144	7985
6033	12146	7983
6034	12148	7981
6035	12150	7979
6036	12152	7977
6037	12153	7975
6038	12155	7972
6039	12157	7970
6040	12159	7968
6041	12161	7966
6042	12163	7965
6043	12165	7962
6044	12167	7960
6045	12170	7959
6046	12172	7957
6047	12174	7955
6048	12177	7953
6049	12179	7951
6050	12181	7949
6051	12183	7947
6052	12185	7945
6053	12186	7943
6054	12188	7941
6055	12190	7939
6056	12192	7937
6057	12195	7935
6058	12196	7933
6059	12198	7931
6060	12201	7929
6061	12202	7927
6062	12204	7925
6063	12206	7923
6064	12209	7921
6065	12210	7919
6066	12213	7917
6067	12215	7915
6068	12217	7913
6069	12219	7911
6070	12221	7909
6071	12224	7907
6072	12226	7906
6073	12228	7903
6074	12229	7901
6075	12231	7899
6076	12233	7897
6077	12235	7895
6078	12237	7893
6079	12239	7890
6080	12240	7888
6081	12242	7886
6082	12244	7884
6083	12246	7882
6084	12248	7880
6085	12250	7878
6086	12251	7876
6087	12254	7874
6088	12256	7872
6089	12259	7870
6090	12261	7868
6091	12263	7867
6092	12266	7865
6093	12268	7863
6094	12270	7861
6095	12272	7859
6096	12274	7857
6097	12276	7855
6098	12278	7853
6099	12279	7851
6100	12281	7848
6101	12283	7846
6102	12285	7844
6103	12287	7842
6104	12290	7841
6105	12292	7839
6106	12294	7837
6107	12296	7835
6108	12298	7833
6109	12300	7831
6110	12302	7829
6111	12304	7827
6112	12306	7825
6113	12309	7823
6114	12311	7821
6115	12312	7819
6116	12315	7817
6117	12318	7816
6118	12320	7814
6119	12323	7812
6120	12326	7811
6121	12329	7810
6122	12332	7808
6123	12334	7806
6124	12336	7804
6125	12338	7802
6126	12340	7800
6127	12343	7799
6128	12345	7797
6129	12347	7795
6130	12349	7793
6131	12351	7791
6132	12353	7788
6133	12354	7786
6134	12357	7784
6135	12359	7782
6136	12361	7780
6137	12363	7779
6138	12365	7776
6139	12366	7774
6140	12368	7772
6141	12370	7770
6142	12372	7768
6143	12374	7766
6144	12376	7764
6145	12378	7762
6146	12379	7759
6147	12381	7757
6148	12383	7755
6149	12384	7753
6150	12386	7750
6151	12388	7748
6152	12390	7746
6153	12392	7744
6154	12394	7742
6155	12396	7740
6156	12397	7738
6157	12399	7736
6158	12401	7733
6159	12402	7731
6160	12404	7729
6161	12408	7728
6162	12409	7726
6163	12411	7724
6164	12413	7722
6165	12415	7719
6166	12417	7717
6167	12418	7715
6168	12420	7713
6169	12423	7711
6170	12425	7709
6171	12427	7708
6172	12430	7706
6173	12432	7704
6174	12434	7702
6175	12437	7700
6176	12439	7698
6177	12443	7697
6178	12446	7696
6179	12449	7695
6180	12451	7693
6181	12452	7690
6182	12455	7689
6183	12457	7687
6184	12459	7685
6185	12461	7683
6186	12463	7680
6187	12464	7678
6188	12467	7676
6189	12469	7675
6190	12472	7673
6191	12474	7671
6192	12476	7669
6193	12477	7667
6194	12479	7665
6195	12481	7662
6196	12482	7660
6197	12484	7658
6198	12486	7656
6199	12489	7654
6200	12492	7653
6201	12495	7651
6202	12496	7649
6203	12498	7647
6204	12500	7645
6205	12502	7643
6206	12504	7641
6207	12507	7639
6208	12509	7637
6209	12511	7635
6210	12512	7633
6211	12514	7631
6212	12516	7629
6213	12518	7627
6214	12521	7625
6215	12523	7623
6216	12525	7621
6217	12526	7619
6218	12528	7616
6219	12530	7614
6220	12531	7612
6221	12533	7610
6222	12535	7608
6223	12537	7606
6224	12539	7604
6225	12542	7602
6226	12544	7600
6227	12547	7599
6228	12548	7596
6229	12550	7594
6230	12552	7592
6231	12553	7590
6232	12556	7588
6233	12558	7586
6234	12561	7585
6235	12564	7583
6236	12566	7581
6237	12567	7579
6238	12569	7577
6239	12571	7575
6240	12573	7573
6241	12575	7571
6242	12577	7569
6243	12579	7567
6244	12581	7565
6245	12583	7562
6246	12584	7560
6247	12586	7558
6248	12588	7556
6249	12590	7554
6250	12592	7552
6251	12594	7550
6252	12596	7548
6253	12598	7546
6254	12600	7544
6255	12602	7542
6256	12605	7541
6257	12608	7539
6258	12610	7537
6259	12612	7535
6260	12614	7533
6261	12615	7530
6262	12617	7528
6263	12619	7526
6264	12621	7524
6265	12624	7522
6266	12626	7520
6267	12628	7519
6268	12630	7517
6269	12632	7515
6270	12635	7513
6271	12637	7511
6272	12639	7509
6273	12641	7507
6274	12643	7505
6275	12645	7503
6276	12648	7501
6277	12649	7499
6278	12651	7497
6279	12653	7495
6280	12655	7493
6281	12658	7491
6282	12660	7489
6283	12662	7487
6284	12664	7485
6285	12667	7484
6286	12669	7482
6287	12671	7480
6288	12673	7478
6289	12674	7475
6290	12676	7473
6291	12678	7471
6292	12680	7469
6293	12682	7467
6294	12684	7465
6295	12686	7463
6296	12688	7461
6297	12691	7459
6298	12692	7457
6299	12694	7455
6300	12696	7453
6301	12698	7451
6302	12700	7449
6303	12702	7447
6304	12703	7444
6305	12705	7442
6306	12706	7440
6307	12708	7438
6308	12710	7436
6309	12712	7433
6310	12715	7432
6311	12717	7430
6312	12719	7428
6313	12720	7426
6314	12722	7423
6315	12724	7421
6316	12725	7419
6317	12728	7417
6318	12730	7415
6319	12732	7413
6320	12734	7411
6321	12736	7409
6322	12738	7407
6323	12740	7405
6324	12742	7403
6325	12744	7401
6326	12746	7399
6327	12748	7397
6328	12751	7395
6329	12752	7393
6330	12755	7391
6331	12756	7389
6332	12758	7387
6333	12760	7385
6334	12762	7383
6335	12764	7381
6336	12766	7379
6337	12768	7377
6338	12769	7374
6339	12772	7373
6340	12774	7371
6341	12776	7369
6342	12778	7367
6343	12780	7365
6344	12782	7363
6345	12783	7360
6346	12786	7359
6347	12789	7357
6348	12790	7355
6349	12792	7352
6350	12794	7350
6351	12796	7348
6352	12798	7346
6353	12800	7344
6354	12801	7342
6355	12803	7340
6356	12806	7338
6357	12808	7336
6358	12810	7334
6359	12812	7332
6360	12813	7330
6361	12815	7328
6362	12817	7326
6363	12818	7323
6364	12820	7321
6365	12822	7319
6366	12825	7318
6367	12827	7316
6368	12829	7314
6369	12830	7311
6370	12832	7309
6371	12834	7307
6372	12836	7305
6373	12838	7303
