iter	RMSE
5752	0.1250862508
5753	0.1250816589
5754	0.1250627865
5755	0.1250416948
5756	0.1250207906
5757	0.1250117047
5758	0.1249979478
5759	0.1249794305
5760	0.124969238
5761	0.1249618099
5762	0.124948051
5763	0.1249363539
5764	0.1249279206
5765	0.1249179962
5766	0.124909117
5767	0.1248998748
5768	0.1248914993
5769	0.1248825758
5770	0.1248629798
5771	0.1248568745
5772	0.1248349624
5773	0.1248251296
5774	0.1248092391
5775	0.1247970149
5776	0.1247902408
5777	0.1247793659
5778	0.1247637628
5779	0.1247399046
5780	0.1247305254
5781	0.1247168758
5782	0.1247061383
5783	0.1247058961
5784	0.1247038516
5785	0.1246928966
5786	0.1246815569
5787	0.1246638479
5788	0.1246454051
5789	0.12462334
5790	0.1246029052
5791	0.1245919741
5792	0.1245854719
5793	0.1245699087
5794	0.1245599924
5795	0.1245485696
5796	0.1245414195
5797	0.1245322686
5798	0.1245273398
5799	0.1245147669
5800	0.1245140913
5801	0.1245034277
5802	0.1244945821
5803	0.1244838462
5804	0.1244712322
5805	0.1244703853
5806	0.1244585222
5807	0.1244429286
5808	0.1244203368
5809	0.1244115405
5810	0.1244025037
5811	0.1243794817
5812	0.124373964
5813	0.1243481008
5814	0.1243388474
5815	0.1243264429
5816	0.1243237462
5817	0.1243203303
5818	0.1243123727
5819	0.1242964643
5820	0.124284984
5821	0.1242744678
5822	0.124262879
5823	0.1242459913
5824	0.1242434967
5825	0.12423941
5826	0.1242128544
5827	0.1242125212
5828	0.1242058351
5829	0.1241909426
5830	0.1241807759
5831	0.1241683643
5832	0.1241600881
5833	0.1241553412
5834	0.1241455026
5835	0.1241443448
5836	0.1241192853
5837	0.1241095194
5838	0.1241073704
5839	0.124103251
5840	0.12409987
5841	0.1240865866
5842	0.1240808679
5843	0.1240585489
5844	0.1240577024
5845	0.1240539937
5846	0.1240470767
5847	0.1240256234
5848	0.1240100147
5849	0.1240042943
5850	0.1239960063
5851	0.1239886266
5852	0.123984217
5853	0.1239733781
5854	0.1239677437
5855	0.1239523915
5856	0.1239364426
5857	0.1239206438
5858	0.1239005751
5859	0.1238960301
5860	0.1238869309
5861	0.1238760736
5862	0.1238530887
5863	0.1238380128
5864	0.1238279955
5865	0.123813394
5866	0.1238112685
5867	0.123809259
5868	0.1238004604
5869	0.1237928415
5870	0.123783288
5871	0.123773156
5872	0.1237419748
5873	0.1237360029
5874	0.1237302401
5875	0.1237216091
5876	0.1237043453
5877	0.1236809119
5878	0.123674194
5879	0.1236698917
5880	0.1236548344
5881	0.1236420517
5882	0.1236389772
5883	0.1236309933
5884	0.1236227096
5885	0.1236072173
5886	0.1235945833
5887	0.1235812124
5888	0.1235811245
5889	0.1235661881
5890	0.1235563998
5891	0.1235490694
5892	0.1235239931
5893	0.1235090553
5894	0.1234987763
5895	0.1234761083
5896	0.1234696246
5897	0.1234649111
5898	0.1234581562
5899	0.1234433954
5900	0.1234402574
5901	0.1234370551
5902	0.1234258554
5903	0.1234086738
5904	0.1234063739
5905	0.1234051552
5906	0.1233979275
5907	0.1233912736
5908	0.1233771027
5909	0.1233738295
5910	0.1233695165
5911	0.1233556965
5912	0.1233492715
5913	0.1233395404
5914	0.1233382859
5915	0.123330866
5916	0.1233305797
5917	0.1233298382
5918	0.1233277668
5919	0.1233142572
5920	0.1232880976
5921	0.1232740175
5922	0.1232736892
5923	0.123261004
5924	0.1232503705
5925	0.123249984
5926	0.1232393926
5927	0.1232258486
5928	0.1232091332
5929	0.123204596
5930	0.1231992211
5931	0.1231871258
5932	0.1231842991
5933	0.1231629633
5934	0.1231568783
5935	0.1231482146
5936	0.1231462466
5937	0.1231339884
5938	0.1231188533
5939	0.1231010421
5940	0.1230879508
5941	0.1230856919
5942	0.1230754546
5943	0.1230601876
5944	0.1230418055
5945	0.1230287055
5946	0.1230160684
5947	0.1230033377
5948	0.1229980435
5949	0.1229909422
5950	0.1229761716
5951	0.1229478307
5952	0.1229370761
5953	0.1229243905
5954	0.1229211998
5955	0.122917592
5956	0.1229119719
5957	0.1229069045
5958	0.122902305
5959	0.1228720331
5960	0.1228522489
5961	0.122840514
5962	0.1228318249
5963	0.1228263618
5964	0.1228255052
5965	0.1228060432
5966	0.122796609
5967	0.1227955969
5968	0.1227837226
5969	0.122777721
5970	0.1227736371
5971	0.122756439
5972	0.1227512228
5973	0.1227347977
5974	0.1227252954
5975	0.1227185465
5976	0.1227103959
5977	0.1226973838
5978	0.1226930485
5979	0.1226865592
5980	0.1226723159
5981	0.1226497035
5982	0.1226468485
5983	0.1226395745
5984	0.1226309908
5985	0.122619915
5986	0.1226048164
5987	0.1225905458
5988	0.1225663888
5989	0.1225587066
5990	0.122539466
5991	0.1225354676
5992	0.1225307408
5993	0.122518634
5994	0.1225091868
5995	0.1225079364
5996	0.1225063206
5997	0.1224990018
5998	0.1224880518
5999	0.122479068
6000	0.122471501
6001	0.1224467247
6002	0.1224395285
6003	0.1224314417
6004	0.1224273941
6005	0.1224104638
6006	0.122408596
6007	0.1223940141
6008	0.1223892726
6009	0.1223814762
6010	0.122378556
6011	0.1223736597
6012	0.1223653149
6013	0.122358925
6014	0.122346171
6015	0.1223359569
6016	0.1223270843
6017	0.1223139513
6018	0.1223066327
6019	0.12229688
6020	0.1222864304
6021	0.1222730005
6022	0.1222556769
6023	0.1222285838
6024	0.1222206074
6025	0.1222175101
6026	0.1222115491
6027	0.1222026438
6028	0.1221900357
6029	0.1221712496
6030	0.122155815
6031	0.1221532908
6032	0.1221510161
6033	0.1221378526
6034	0.1221242845
6035	0.1221090778
6036	0.1221052356
6037	0.1220941471
6038	0.1220784328
6039	0.1220703234
6040	0.1220645785
6041	0.1220495164
6042	0.122025469
6043	0.1220115958
6044	0.1220071909
6045	0.1219911097
6046	0.1219876469
6047	0.1219810275
6048	0.1219707469
6049	0.1219662188
6050	0.1219489864
6051	0.1219403964
6052	0.1219129433
6053	0.1219099835
6054	0.1219054449
